Zone,Sector,Scenario,Year,CO2_2015,CO2_2040,CO2_2050,Population,Volume,Energy,CO2,Population_Intensity,Sufficiency_Intensity,Energy_Efficiency_Intensity,Carbon_Intensity
"Canada, Australia, New Zealand",Buildings - Residential and Commercial,REMIND SSP1-1p5C,2040,77.5662,26.905099999999997,2.6555,77.8257,5014.3,43.87121429253919,26.905099999999997,77.8257,64.42987342227568,0.008749220089053147,0.6132745681620104
"Canada, Australia, New Zealand",Buildings - Residential and Commercial,REMIND SSP1-1p5C,2050,77.5662,26.905099999999997,2.6555,81.071,5376.199999999999,39.005923378237014,2.6554999999999995,81.071,66.31471179583328,0.007255296190289986,0.06807940358826656
"Canada, Australia, New Zealand",Buildings - Residential and Commercial,REMIND SSP1-NPi,2015,77.5662,46.5869,29.4312,64.1343,3458.0,78.98633801471425,77.56619999999998,64.1343,53.91810622397064,0.02284162464277451,0.982020460114891
"Canada, Australia, New Zealand",Buildings - Residential and Commercial,REMIND SSP1-NPi,2040,77.5662,46.5869,29.4312,77.8257,5014.3,68.15228814369085,46.586899999999986,77.8257,64.42987342227568,0.01359158569365432,0.6835705926964206
"Canada, Australia, New Zealand",Buildings - Residential and Commercial,REMIND SSP1-NPi,2050,77.5662,46.5869,29.4312,81.071,5376.199999999999,53.71883061049101,29.4312,81.071,66.31471179583328,0.00999197027835479,0.5478749195678179
"Canada, Australia, New Zealand",Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2015,155.1324,23.936200000000003,3.7802,64.1343,3458.0,78.98633801471425,155.13239999999996,64.1343,53.91810622397064,0.02284162464277451,1.964040920229782
"Canada, Australia, New Zealand",Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2040,155.1324,23.936200000000003,3.7802,79.3606,5095.2,66.09582497372807,23.936200000000003,79.3606,64.20314362542621,0.01297217478680485,0.3621439025765125
"Canada, Australia, New Zealand",Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2050,155.1324,23.936200000000003,3.7802,84.1386,5659.3,62.618228718831666,3.7802,84.1386,67.26163734599815,0.011064659713892472,0.060369002403019914
"Canada, Australia, New Zealand",Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2015,77.5662,57.4949,50.194700000000005,64.1343,3458.0,78.98633801471425,77.56619999999998,64.1343,53.91810622397064,0.02284162464277451,0.982020460114891
"Canada, Australia, New Zealand",Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2040,77.5662,57.4949,50.194700000000005,79.3606,5095.2,78.00945829750776,57.494899999999994,79.3606,64.20314362542621,0.015310381986478994,0.7370247307798168
"Canada, Australia, New Zealand",Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2050,77.5662,57.4949,50.194700000000005,84.1386,5659.3,72.4562912009184,50.19470000000001,84.1386,67.26163734599815,0.012803048292353895,0.6927583397942921
China,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2015,676.4475,155.15529999999998,24.0684,1411.2736,64662.5,448.01996751696566,676.4475,1411.2736,45.81854291046045,0.006928590257366568,1.5098601603607862
China,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2040,676.4475,155.15529999999998,24.0684,1393.1334,109697.2,693.3457533199697,155.15529999999998,1393.1334,78.7413466650071,0.006320541940176867,0.22377767406386334
China,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2050,676.4475,155.15529999999998,24.0684,1327.9226,110011.5,517.3139390465358,24.068399999999997,1327.9226,82.84481339499756,0.0047023623807196145,0.04652571327260309
China,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2015,676.4475,105.4129,15.6788,1411.2736,64662.5,448.01996751696566,676.4475,1411.2736,45.81854291046045,0.006928590257366568,1.5098601603607862
China,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2040,676.4475,105.4129,15.6788,1393.1334,88407.6,578.6447883825455,105.41290000000001,1393.1334,63.4595366100619,0.006545192815804811,0.18217203734722123
China,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2050,676.4475,105.4129,15.6788,1327.9226,84730.8,389.80605713194507,15.678800000000003,1327.9226,63.80703212672184,0.00460052374262895,0.04022205328300709
China,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2015,676.4475,128.3354,30.4489,1411.2736,64662.5,448.01996751696566,676.4475,1411.2736,45.81854291046045,0.006928590257366568,1.5098601603607862
China,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2040,676.4475,128.3354,30.4489,1393.133,74120.0,511.35473392567985,128.33540000000002,1393.133,53.20382188922378,0.006899011520853749,0.25097137365829536
China,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2050,676.4475,128.3354,30.4489,1327.9226,70878.7,320.1848667239951,30.4489,1327.9226,53.3756259589226,0.004517363703397426,0.09509787364887384
China,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2015,676.4475,327.64820000000003,165.6073,1411.2736,64662.5,139.3044807490231,676.4475,1411.2736,45.81854291046045,0.002154331811312942,4.85589190213283
China,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2040,676.4475,327.64820000000003,165.6073,1393.1334,104817.2,490.17149135378685,327.64820000000003,1393.1334,75.23845168021957,0.00467644137940898,0.6684358551638332
China,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2050,676.4475,327.64820000000003,165.6073,1327.9226,105100.0,419.162606286431,165.6073,1327.9226,79.14617915230902,0.003988226510812855,0.3950908251744998
China,Buildings - Residential and Commercial,REMIND SSP1-NPi,2015,676.4475,708.7184,491.4447,1411.2736,64662.5,448.01996751696566,676.4475,1411.2736,45.81854291046045,0.006928590257366568,1.5098601603607862
China,Buildings - Residential and Commercial,REMIND SSP1-NPi,2040,676.4475,708.7184,491.4447,1393.1334,104817.2,800.2173497659446,708.7184,1393.1334,75.23845168021957,0.007634408758924534,0.8856573782201709
China,Buildings - Residential and Commercial,REMIND SSP1-NPi,2050,676.4475,708.7184,491.4447,1327.9226,105100.0,628.0333428871799,491.4447,1327.9226,79.14617915230902,0.005975578904730541,0.7825137081747001
China,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2015,1352.895,441.3994,155.4762,1411.2736,64662.5,448.01996751696566,1352.895,1411.2736,45.81854291046045,0.006928590257366568,3.0197203207215724
China,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2040,1352.895,441.3994,155.4762,1391.432,100301.0,681.5993121238292,441.3994,1391.432,72.0847299760247,0.0067955385502021836,0.6475936699886354
China,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2050,1352.895,441.3994,155.4762,1318.2783,101874.5,661.2042610108072,155.4762,1318.2783,77.27844719889572,0.006490380428967083,0.23514095290662204
China,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2015,676.4475,788.0279,748.5459,1411.2736,64662.5,448.01996751696566,676.4475,1411.2736,45.81854291046045,0.006928590257366568,1.5098601603607862
China,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2040,676.4475,788.0279,748.5459,1391.432,100301.0,844.5375943441436,788.0279,1391.432,72.0847299760247,0.008420031648180412,0.9330880061200495
China,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2050,676.4475,788.0279,748.5459,1318.2783,101874.5,777.4768319480404,748.5459,1318.2783,77.27844719889572,0.0076317118802844705,0.9627886893098137
Europe,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2015,553.6432,156.6263,29.1033,510.1029,26661.8,426.5620521639511,553.6432000000001,510.1029,52.26749348023703,0.01599899677305925,1.2979194871915252
Europe,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2040,553.6432,156.6263,29.1033,509.9892,31242.0,312.2599598738947,156.62629999999996,509.9892,61.26012080255818,0.009994877404580202,0.5015894450996954
Europe,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2050,553.6432,156.6263,29.1033,502.6132,31644.9,219.03601796121515,29.1033,502.6132,62.960741978125526,0.006921684630421178,0.13286992829258493
Europe,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2015,553.6432,100.339,12.8705,510.1029,26661.8,426.5620521639511,553.6432000000001,510.1029,52.26749348023703,0.01599899677305925,1.2979194871915252
Europe,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2040,553.6432,100.339,12.8705,509.9892,30839.2,267.7462501194275,100.33900000000001,509.9892,60.470300155375845,0.008682010237601089,0.37475408135592586
Europe,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2050,553.6432,100.339,12.8705,502.6132,30907.0,177.88764689022943,12.870499999999998,502.6132,61.49261499697978,0.005755577923778737,0.07235184806251388
Europe,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2015,553.6432,108.0559,18.559499999999996,510.1029,26661.8,426.5620521639511,553.6432000000001,510.1029,52.26749348023703,0.01599899677305925,1.2979194871915252
Europe,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2040,553.6432,108.0559,18.559499999999996,509.9892,28392.2,265.0186299799414,108.05589999999998,509.9892,55.67215933200154,0.009334205520528225,0.40772944908883746
Europe,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2050,553.6432,108.0559,18.559499999999996,502.6132,27990.1,166.29645552689686,18.5595,502.6132,55.68914624605959,0.005941259785670536,0.11160490427288858
Europe,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2015,553.6432,206.3029,36.6411,510.1029,26661.8,139.0656348523956,553.6432,510.1029,52.26749348023703,0.005215913211125865,3.9811647254739637
Europe,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2040,553.6432,206.3029,36.6411,509.9892,31171.7,174.22613929492988,206.3029,509.9892,61.122274746210316,0.005589240859334906,1.1841099207896157
Europe,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2050,553.6432,206.3029,36.6411,502.6132,31488.1,155.6702015859394,36.64110000000001,502.6132,62.648772455637854,0.004943778811231526,0.23537645372529367
Europe,Buildings - Residential and Commercial,REMIND SSP1-NPi,2015,553.6432,431.882,357.7062,510.1029,26661.8,426.5620521639511,553.6432000000001,510.1029,52.26749348023703,0.01599899677305925,1.2979194871915252
Europe,Buildings - Residential and Commercial,REMIND SSP1-NPi,2040,553.6432,431.882,357.7062,509.9892,31171.7,379.2681761727398,431.882,509.9892,61.122274746210316,0.01216706744170962,1.1387245941860857
Europe,Buildings - Residential and Commercial,REMIND SSP1-NPi,2050,553.6432,431.882,357.7062,502.6132,31488.1,302.3191936562581,357.7062,502.6132,62.648772455637854,0.009601061787032503,1.1832070457515107
Europe,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2015,1107.2864,270.0772,49.73,509.7676,26661.8,426.5620521639511,1107.2864000000002,509.7676,52.30187246109796,0.01599899677305925,2.5958389743830503
Europe,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2040,1107.2864,270.0772,49.73,518.9234,31018.4,322.2890990732834,270.0772,518.9234,59.77452548873302,0.010390255431398248,0.8379966954407873
Europe,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2050,1107.2864,270.0772,49.73,515.8634,32445.8,273.89892041655185,49.73,515.8634,62.896107768064184,0.008441737310115697,0.1815633297289725
Europe,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2015,553.6432,323.7154,237.1293,509.7676,26661.8,426.5620521639511,553.6432000000001,509.7676,52.30187246109796,0.01599899677305925,1.2979194871915252
Europe,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2040,553.6432,323.7154,237.1293,518.9234,31018.4,372.4658450367886,323.7154,518.9234,59.77452548873302,0.01200789998958001,0.8691143209870061
Europe,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2050,553.6432,323.7154,237.1293,515.8634,32445.8,319.76927486386325,237.1293,515.8634,62.896107768064184,0.009855490536952803,0.7415637418602963
India,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2015,194.9417,85.2457,18.4985,1322.8665,17194.5,173.12267125251083,194.94170000000003,1322.8665,12.997910219965506,0.010068491160109968,1.12603218625055
India,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2040,194.9417,85.2457,18.4985,1572.9139,47867.7,323.0080252221322,85.2457,1572.9139,30.432498562063692,0.006747932848708674,0.26391201872268233
India,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2050,194.9417,85.2457,18.4985,1605.9617,56767.40000000001,399.9976115410405,18.4985,1605.9617,35.34791645404744,0.007046255624549309,0.04624652614482429
India,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2015,194.9417,62.6574,22.106600000000004,1322.8665,17194.5,173.12267125251083,194.94170000000003,1322.8665,12.997910219965506,0.010068491160109968,1.12603218625055
India,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2040,194.9417,62.6574,22.106600000000004,1572.9139,44627.0,264.78217254228025,62.6574,1572.9139,28.37218235530883,0.0059332281475851,0.23663753264957788
India,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2050,194.9417,62.6574,22.106600000000004,1605.9617,53062.99999999999,306.7282889080018,22.1066,1605.9617,33.04126119570597,0.005780455098807112,0.07207225678043189
India,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2015,194.9417,78.5146,36.1479,1322.8665,17194.5,173.12267125251083,194.94170000000003,1322.8665,12.997910219965506,0.010068491160109968,1.12603218625055
India,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2040,194.9417,78.5146,36.1479,1572.914,44169.5,270.14665138053385,78.51459999999999,1572.914,28.08131913124303,0.006116135599916998,0.29063695440519377
India,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2050,194.9417,78.5146,36.1479,1605.9617,51602.5,285.7958345275677,36.14790000000001,1605.9617,32.13183726610666,0.005538410629864206,0.12648154952906845
India,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2015,194.9417,183.03239999999997,140.419,1322.8665,17194.5,33.43603706888372,194.94170000000003,1322.8665,12.997910219965506,0.0019445774560983874,5.830287231659306
India,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2040,194.9417,183.03239999999997,140.419,1572.9139,41240.5,174.74443489061153,183.03239999999994,1572.9139,26.21917194577529,0.004237204565672374,1.0474290647057034
India,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2050,194.9417,183.03239999999997,140.419,1605.9617,49988.8,266.14359415305694,140.41900000000004,1605.9617,31.127018782577444,0.0053240644735032035,0.5276061610532179
India,Buildings - Residential and Commercial,REMIND SSP1-NPi,2015,194.9417,218.3293,226.0333,1322.8665,17194.5,173.12267125251083,194.94170000000003,1322.8665,12.997910219965506,0.010068491160109968,1.12603218625055
India,Buildings - Residential and Commercial,REMIND SSP1-NPi,2040,194.9417,218.3293,226.0333,1572.9139,41240.5,273.18954810356826,218.3293,1572.9139,26.21917194577529,0.00662430252066702,0.7991861383995177
India,Buildings - Residential and Commercial,REMIND SSP1-NPi,2050,194.9417,218.3293,226.0333,1605.9617,49988.8,343.39591095825557,226.0333,1605.9617,31.127018782577444,0.006869456977528077,0.6582294453339528
India,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2015,389.8834,326.846,166.3624,1322.8665,17194.5,173.12267125251083,389.88340000000005,1322.8665,12.997910219965506,0.010068491160109968,2.2520643725011
India,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2040,389.8834,326.846,166.3624,1602.4071,37107.4,227.1567784465501,326.84600000000006,1602.4071,23.157286310076888,0.006121603196304513,1.4388564683615934
India,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2050,389.8834,326.846,166.3624,1650.7419,44853.1,281.79038884112447,166.3624,1650.7419,27.171479684377065,0.006282517570494001,0.5903764166129754
India,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2015,194.9417,297.8401,306.0565,1322.8665,17194.5,173.12267125251083,194.94170000000003,1322.8665,12.997910219965506,0.010068491160109968,1.12603218625055
India,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2040,194.9417,297.8401,306.0565,1602.4071,37107.4,281.69246202350723,297.84009999999995,1602.4071,23.157286310076888,0.007591274571204321,1.0573236424592194
India,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2050,194.9417,297.8401,306.0565,1650.7419,44853.1,337.27906754562525,306.0565,1650.7419,27.171479684377065,0.007519637829840642,0.9074280898223793
Japan,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2015,105.7944,16.1085,3.0656,127.141,7171.8,96.36954237126368,105.79440000000001,127.141,56.408239670916544,0.01343728804083545,1.097799132348549
Japan,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2040,105.7944,16.1085,3.0656,112.6586,7323.7,55.025317665043445,16.1085,112.6586,65.00790885027862,0.007513322182099683,0.29274706050871974
Japan,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2050,105.7944,16.1085,3.0656,105.4099,7012.1,41.82191649947524,3.0655999999999994,105.4099,66.52221470658829,0.005964249868010331,0.0733012797258697
Japan,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2015,105.7944,11.536,1.1677,127.141,7171.8,96.36954237126368,105.79440000000001,127.141,56.408239670916544,0.01343728804083545,1.097799132348549
Japan,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2040,105.7944,11.536,1.1677,112.6586,7257.799999999999,49.88535396961965,11.536,112.6586,64.4229557264159,0.0068733437087849835,0.23125023843722675
Japan,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2050,105.7944,11.536,1.1677,105.4099,6865.3,33.763255947263396,1.1676999999999997,105.4099,65.12955614225989,0.004917957838297437,0.034584934634973946
Japan,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2015,105.7944,12.2672,0.9983,127.141,7171.8,96.36954237126368,105.79440000000001,127.141,56.408239670916544,0.01343728804083545,1.097799132348549
Japan,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2040,105.7944,12.2672,0.9983,112.6586,6439.8,45.90856979077177,12.267199999999999,112.6586,57.162080835373416,0.007128881299228512,0.2672093697518294
Japan,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2050,105.7944,12.2672,0.9983,105.4099,6005.6,30.65109391420708,0.9983,105.4099,56.973775707974305,0.005103752150360843,0.0325698000467539
Japan,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2015,105.7944,41.5877,12.7512,127.141,7171.8,52.223655297602875,105.7944,127.141,56.408239670916544,0.007281805864302249,2.02579462117536
Japan,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2040,105.7944,41.5877,12.7512,112.6586,7309.299999999999,40.79965606190954,41.58769999999999,112.6586,64.88008904779572,0.005581882815305097,1.019314965226537
Japan,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2050,105.7944,41.5877,12.7512,105.4099,6980.200000000001,36.42161077672747,12.751199999999999,105.4099,66.21958658532074,0.005217846304794629,0.3500998371040665
Japan,Buildings - Residential and Commercial,REMIND SSP1-NPi,2015,105.7944,50.9922,33.3003,127.141,7171.8,96.36954237126368,105.79440000000001,127.141,56.408239670916544,0.01343728804083545,1.097799132348549
Japan,Buildings - Residential and Commercial,REMIND SSP1-NPi,2040,105.7944,50.9922,33.3003,112.6586,7309.299999999999,68.0901882105677,50.99219999999999,112.6586,64.88008904779572,0.009315555280337064,0.7488920406903197
Japan,Buildings - Residential and Commercial,REMIND SSP1-NPi,2050,105.7944,50.9922,33.3003,105.4099,6980.200000000001,52.218878379670336,33.30030000000001,105.4099,66.21958658532074,0.007481000312264739,0.6377061521291572
Japan,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2015,211.5888,80.3938,32.6992,127.141,7171.8,96.36954237126368,211.58880000000002,127.141,56.408239670916544,0.01343728804083545,2.195598264697098
Japan,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2040,211.5888,80.3938,32.6992,112.9753,7263.200000000002,64.44301136906579,80.3938,112.9753,64.2901589993565,0.008872537086830291,1.2475177415217904
Japan,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2050,211.5888,80.3938,32.6992,106.2018,7042.799999999999,58.83729817521836,32.6992,106.2018,66.31526019333005,0.008354248051232232,0.5557563146870085
Japan,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2015,105.7944,74.03999999999999,60.1298,127.141,7171.8,96.36954237126368,105.79440000000001,127.141,56.408239670916544,0.01343728804083545,1.097799132348549
Japan,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2040,105.7944,74.03999999999999,60.1298,112.9753,7263.200000000002,80.1399636954251,74.03999999999999,112.9753,64.2901589993565,0.011033699154012705,0.9238836229249089
Japan,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2050,105.7944,74.03999999999999,60.1298,106.2018,7042.799999999999,71.04471195184988,60.1298,106.2018,66.31526019333005,0.010087566302017646,0.8463655963691233
Latin America and Caribbean,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2015,133.1766,53.92659999999999,42.0669,622.5515,20853.5,136.70344893474962,133.17660000000004,622.5515,33.49682717012167,0.006555419902402456,0.9742007318598596
Latin America and Caribbean,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2040,133.1766,53.92659999999999,42.0669,713.9512,35307.899999999994,204.19891086271485,53.9266,713.9512,49.45422040049795,0.005783377398902651,0.26408857800546953
Latin America and Caribbean,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2050,133.1766,53.92659999999999,42.0669,719.3392,39063.1,219.7071749307384,42.06689999999999,719.3392,54.30414469279583,0.005624417287177373,0.19146803017817407
Latin America and Caribbean,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2015,133.1766,42.1694,23.827,622.5515,20853.5,136.70344893474962,133.17660000000004,622.5515,33.49682717012167,0.006555419902402456,0.9742007318598596
Latin America and Caribbean,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2040,133.1766,42.1694,23.827,713.9512,34372.0,176.00315276583848,42.1694,713.9512,48.143346492029146,0.0051205386001931365,0.2395945716728372
Latin America and Caribbean,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2050,133.1766,42.1694,23.827,719.3392,37842.9,169.66895958727713,23.827,719.3392,52.6078656633755,0.004483508388291519,0.140432286836435
Latin America and Caribbean,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2015,133.1766,49.620999999999995,15.2732,622.5515,20853.5,136.70344893474962,133.17660000000004,622.5515,33.49682717012167,0.006555419902402456,0.9742007318598596
Latin America and Caribbean,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2040,133.1766,49.620999999999995,15.2732,713.9512,33543.3,172.14340307633807,49.620999999999995,713.9512,46.98262290195745,0.005131975776871627,0.28825385761657824
Latin America and Caribbean,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2050,133.1766,49.620999999999995,15.2732,719.3392,35959.0,147.57093723130086,15.273200000000001,719.3392,49.98893428858041,0.0041038665488834745,0.1034973436270922
Latin America and Caribbean,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2015,133.1766,74.6669,36.3707,622.5515,20853.5,58.57934460686064,133.1766,622.5515,33.49682717012167,0.0028090893426456296,2.2734395697626626
Latin America and Caribbean,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2040,133.1766,74.6669,36.3707,713.9512,33069.4,130.4839017865695,74.66689999999998,713.9512,46.31885204478962,0.0039457595779351755,0.5722307424722131
Latin America and Caribbean,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2050,133.1766,74.6669,36.3707,719.3392,36713.4,156.396293111687,36.37070000000001,719.3392,51.03767457688946,0.004259923981752902,0.23255474459376516
Latin America and Caribbean,Buildings - Residential and Commercial,REMIND SSP1-NPi,2015,133.1766,114.6699,139.5958,622.5515,20853.5,136.70344893474962,133.17660000000004,622.5515,33.49682717012167,0.006555419902402456,0.9742007318598596
Latin America and Caribbean,Buildings - Residential and Commercial,REMIND SSP1-NPi,2040,133.1766,114.6699,139.5958,713.9512,33069.4,186.79421037546894,114.66989999999998,713.9512,46.31885204478962,0.005648551542376606,0.6138835875560905
Latin America and Caribbean,Buildings - Residential and Commercial,REMIND SSP1-NPi,2050,133.1766,114.6699,139.5958,719.3392,36713.4,208.11598356740583,139.59580000000003,719.3392,51.03767457688946,0.005668665489096783,0.6707596293524802
Latin America and Caribbean,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2015,266.3532,156.9882,132.5258,622.5515,20853.5,136.70344893474962,266.3532000000001,622.5515,33.49682717012167,0.006555419902402456,1.9484014637197191
