country,decile,ewbi_score,latest_year,data_level,Agriculture and Food,Energy and Housing,Equality,Health and Animal Welfare,"Intergenerational Fairness, Youth, Culture and Sport","Social Rights and Skills, Quality Jobs and Preparedness",Agriculture_and_Food_Nutrition_expense,Agriculture_and_Food_Nutrition_need,Energy_and_Housing_Energy,Energy_and_Housing_Housing_quality,Equality_Community,Equality_Life_satisfaction,Equality_Security,Health_and_Animal_Welfare_Accidents_and_addictive_behaviour,Health_and_Animal_Welfare_Health_condition_and_impact,Intergenerational_Fairness_Youth_Culture_and_Sport_Education,Social_Rights_and_Skills_Quality_Jobs_and_Preparedness_Type_of_job_and_market_participation,Social_Rights_and_Skills_Quality_Jobs_and_Preparedness_Unemployment,primary_AB-EHIS-1,primary_AB-EHIS-2,primary_AB-EHIS-3,primary_AC-EHIS-1,primary_AC-HBS-1,primary_AC-HBS-2,primary_AC-SILC-1,primary_AC-SILC-2,primary_AE-EHIS-1,primary_AE-HBS-1,primary_AE-HBS-2,primary_AH-EHIS-1,primary_AH-EHIS-2,primary_AH-SILC-1,primary_AH-SILC-2,primary_AH-SILC-3,primary_AH-SILC-4,primary_AN-EHIS-1,primary_AN-SILC-1,primary_EC-EHIS-1,primary_EC-HBS-1,primary_EC-HBS-2,primary_EC-SILC-1,primary_EC-SILC-2,primary_ED-EHIS-1,primary_EL-EHIS-1,primary_EL-SILC-1,primary_ES-SILC-1,primary_ES-SILC-2,primary_HE-HBS-1,primary_HE-HBS-2,primary_HE-SILC-1,primary_HE-SILC-2,primary_HH-HBS-1,primary_HH-HBS-2,primary_HH-SILC-1,primary_HQ-SILC-1,primary_HQ-SILC-2,primary_IC-HBS-1,primary_IC-HBS-2,primary_IC-SILC-1,primary_IC-SILC-2,primary_IE-HBS-1,primary_IE-HBS-2,primary_IS-SILC-3,primary_RT-LFS-1,primary_RT-LFS-2,primary_RT-LFS-3,primary_RT-SILC-1,primary_RT-SILC-2,primary_RU-SILC-1,primary_TS-HBS-1,primary_TS-HBS-2,primary_TS-SILC-1,primary_TT-HBS-1,primary_TT-HBS-2,primary_TT-SILC-1,primary_TT-SILC-2
DE,6,0.7451066045702294,2023,complete,0.5459004827678187,0.8740159167734867,0.784578353723845,0.5234384852150828,1.0,0.7427063889411415,0.3458336015799797,0.6858618140326289,0.83547140988486,0.9143386760280344,0.6882529573371268,0.8415560819413838,0.8338305763546987,0.5934272170403614,0.4916032498577793,1.0,0.6339655751417514,0.8700989482759411,0.777891260235674,0.6414214770455882,0.7888115826130949,0.8420169868982093,0.001,0.001,0.8398670912007021,0.0659141752050153,0.4041810631530682,1.0,1.0,0.9106396762253268,0.8982717697208429,0.3304522934608338,0.5110951734372595,0.3462539604115754,0.2747625378267724,0.709474769462554,0.6160677819024154,0.84403243199737,1.0,1.0,0.4995375763576872,0.6760161123982404,0.6096408088852112,0.8696612591295945,0.240647228762751,0.5226913204029153,0.921667337670298,1.0,1.0,0.6681248346703174,0.8118351325944851,1.0,1.0,0.8872743639531265,0.958199266308135,0.8252382800064872,1.0,1.0,0.5753948576663345,0.5428588273374279,0.001,0.001,1.0,0.4793229044185619,0.9065161651348702,0.8582307071824501,0.7464980867138429,0.2781569364232087,0.7573852781315114,0.001,0.001,0.7565917979283854,1.0,1.0,0.4594594594594594,0.5831325301204819
DE,7,0.7441126131658414,2023,complete,0.5568667629077655,0.8752344316773515,0.740495353145729,0.5277889779747863,1.0,0.764290153289413,0.3222436459830217,0.7320399198136391,0.8336258904769565,0.9189197686210198,0.6710757970491839,0.7402984796605067,0.8173133245344276,0.6254223515366657,0.4848459537516533,1.0,0.6692173045388107,0.8728695962482809,0.851117932359008,0.6475442470486137,0.3938481932157639,0.8929597806750073,0.001,0.001,0.8270448876017809,0.0454770907770805,0.30321572778777,1.0,1.0,0.5924608717822875,0.9297527102548238,0.3188477080311097,0.5139299181569201,0.3141050779285067,0.2840933165625551,0.7238696689693105,0.5944218041765725,0.803706075998064,1.0,1.0,0.5181026074999688,0.6106362033594817,0.7793327297604971,0.5438047738236138,0.2227733118239957,0.2731664017297787,0.9293178343866486,1.0,1.0,0.5473734532370934,0.7785584240029552,1.0,1.0,0.8121617618077696,0.9680971269518132,0.7989317256458444,1.0,1.0,0.5716579310159681,0.5296422723412435,0.001,0.001,1.0,0.6100210863275577,0.9057003816808936,0.8491511893508584,0.6541889356107405,0.2485219005957573,0.8327336530893461,0.001,0.001,0.7333582192040125,1.0,1.0,0.3888888888888888,0.5339578454332553
DE,8,0.750475159973519,2023,complete,0.5568667629077655,0.8785948842419303,0.7474809362549301,0.5443033239781571,1.0,0.7756050524583298,0.3222436459830217,0.7320399198136391,0.8396104353318808,0.9193894431659404,0.6891303177215009,0.7335387036654388,0.8261824636034756,0.6254223515366657,0.5077790522631666,1.0,0.6808187979580436,0.8835878198474196,0.851117932359008,0.6475442470486137,0.3938481932157639,0.8929597806750073,0.001,0.001,0.7217307880305122,0.0339002845305937,0.30321572778777,1.0,1.0,0.5924608717822875,0.9297527102548238,0.4814788950971225,0.639877507502209,0.3943920478977787,0.2165844113204089,0.7238696689693105,0.47348721668096,0.803706075998064,1.0,1.0,0.539665876824325,0.6142507137980109,0.7793327297604971,0.5438047738236138,0.070545757137826,0.3256054355562543,0.91777766588632,1.0,1.0,0.5929324737649648,0.7195132484555646,1.0,1.0,0.887473235696836,0.9678072797676333,0.8379588682481358,1.0,1.0,0.6356192386763202,0.5042778020410446,0.001,0.001,1.0,0.6507385163853701,0.9087107512906316,0.8088055885820591,0.7182010551497353,0.3690729543068674,0.7068985378418635,0.001,0.001,0.6123436757518678,1.0,1.0,0.3888888888888888,0.5339578454332553
DE,9,0.7537216466803077,2023,complete,0.5604631199763757,0.886334080716639,0.7638621312006276,0.5580322384017866,1.0,0.7536383097864172,0.3012696150425843,0.7644391024071631,0.8484894416726183,0.92586668031035,0.7040228836987945,0.7427044480905654,0.8523974463576043,0.5700090718229265,0.5521385247059997,1.0,0.6424948381518328,0.8840081946985329,0.574206142051142,0.4836629610637691,0.5357199188881581,0.9067036858758164,0.001,0.001,0.8031804948083929,0.0422105319526514,0.3458136682343048,1.0,1.0,0.9178553326320656,0.888547235443832,0.5847793640601113,0.6568071167137295,0.460791763529889,0.3100139549619155,0.7333400690330835,0.4381729705168852,0.941803567733506,1.0,1.0,0.6642918810885792,0.6701687567740116,0.8825335518979617,0.49033887585369,0.0800955358421935,0.2755823219212688,0.9174217649965652,1.0,1.0,0.5733772261417853,0.7734511447546775,1.0,1.0,0.8513716112608707,0.9543251908815004,0.8369555266679889,1.0,1.0,0.7141705670386089,0.510238323142733,0.001,0.001,1.0,0.5625706912115411,0.8779243933110217,0.7787095629797166,0.712362472714036,0.2458749171582179,0.8187346016082139,0.001,0.001,0.6365880349542443,1.0,1.0,0.2222222222222222,0.5457063711911359
DE,10,0.7675583225014359,2023,complete,0.5604631199763757,0.8937415371518392,0.801949170947994,0.5825762153015257,1.0,0.766619891630879,0.3012696150425843,0.7644391024071631,0.8478118521781003,0.942159434523609,0.7674748017414005,0.7535229086328419,0.8918256163303386,0.5700090718229265,0.5889633100700312,1.0,0.6424430297975975,0.9147987151939344,0.574206142051142,0.4836629610637691,0.5357199188881581,0.9067036858758164,0.001,0.001,1.0,0.033557115938015,0.3458136682343048,1.0,1.0,0.9178553326320656,0.888547235443832,0.5224618010455322,0.6679382681641963,0.5870171066678839,0.1633820826528661,0.7333400690330835,0.2433220024939594,0.941803567733506,1.0,1.0,0.7603619783225932,0.7650389119012838,0.8825335518979617,0.49033887585369,0.1660179058174558,0.5834149808265099,0.949791842087736,1.0,1.0,0.7209445432942863,0.7029778061946867,1.0,1.0,0.7798348146381642,0.977330326053025,0.8484766647566573,1.0,1.0,0.8332838279183075,0.7057487766023955,0.001,0.001,1.0,0.664193068351965,0.8617117905040239,0.7115191076282661,0.6994082886025901,0.2400530617585157,0.901472609308518,0.001,0.001,0.6493014096577998,1.0,1.0,0.2222222222222222,0.5457063711911359
DK,1,0.7203551719908544,2023,complete,0.8169463970046711,0.4767399397795281,0.6879083219135818,0.6542127310808958,1.0,0.6863236421664487,0.7849137805990886,0.8334496443677428,0.4616636576423297,0.4923085593128324,0.546437662734503,0.7491161925719554,0.7952467084111785,0.5902792493936034,0.6887311548273013,1.0,0.5512646627682868,0.8544718600883945,0.5545445108794935,0.4397783417057743,0.8973955163430345,0.7202758971808529,0.0153411891177119,0.1121813157225675,0.9365591372388332,0.3768961833128305,0.8372354169335594,0.0266735214174184,0.23525338116511,0.8927960763932996,0.8290427492687996,0.7660554643905175,0.5646514133701867,0.4439094431081061,0.001,0.8755740624950634,0.1927253052957017,0.2328936917482431,0.001,0.01589874812266,0.7818870304728986,0.4975455456757747,0.917840007817218,0.6695491059193452,0.7082146633571442,0.675510244886389,0.8224234989044608,0.0352757870611075,0.2889939242693474,0.7153656693089273,0.842250509251793,0.0341420663292292,0.3268946213809777,0.8667509128215435,0.9316438204510564,0.616541798709483,0.0153411891177119,0.1225401174071022,0.5683226922676279,0.7436506453870998,0.001,0.07901550996617,1.0,0.3529113403283136,0.6802185328042958,0.8348546479554336,0.4187152987289674,0.504737733172129,0.749600692202919,1.0,0.001,0.8520244936165599,0.0153411891177119,0.001,0.6804123711340206,0.1691176470588233
DK,2,0.7318787438877178,2023,complete,0.8169463970046711,0.6087024860730182,0.7038738726325957,0.6438843319876537,1.0,0.6178653756283662,0.7849137805990886,0.8334496443677428,0.4672091619801449,0.7930467694193438,0.5238379656023354,0.7474979940869828,0.8905894202163142,0.5902792493936034,0.6724856597084875,1.0,0.4988863846098769,0.7652195653704037,0.5545445108794935,0.4397783417057743,0.8973955163430345,0.7202758971808529,0.001,0.0969174085448524,0.9165047846356976,0.3358171266357586,0.8372354169335594,0.001,0.0502507106350895,0.8927960763932996,0.8290427492687996,0.5905859975159644,0.618432561543823,0.3211028465646354,0.001,0.8755740624950634,0.1577626314880423,0.2328936917482431,0.001,0.001,0.6419388961943271,0.5762484613551546,0.917840007817218,0.6695491059193452,0.6430510581548496,0.7736125361368544,0.8557471172083517,0.0075356844092752,0.2046325987542769,0.6861157132579151,0.9127901826352374,0.001,0.215213574228519,0.8714205905802388,0.9063939627714924,0.6667087586772742,0.001,0.0471881019184655,0.5842913591929243,0.709752855431012,0.001,0.0405869819238887,1.0,0.1758605620198636,0.5589998912494312,0.8222690744464195,0.3888673025330184,0.4872941240336433,0.6571167147874333,1.0,0.001,0.8586702990234165,0.0027535124606343,0.092833638551938,0.6804123711340206,0.1691176470588233
DK,3,0.76423971486865,2023,complete,0.7989388702336275,0.6414758931938849,0.8067484679652621,0.6589265660444575,1.0,0.6793484917746652,0.683785558700977,0.8635954876637338,0.4644001218481313,0.886070658016448,0.7136028639621205,0.8785157882496643,0.8375452748660903,0.6826486892279535,0.6473764485577272,1.0,0.5502017052858835,0.8388094199684651,0.4902102147402014,0.4271865842456563,0.9789309293604296,0.857534301534469,0.001,0.0659896080084013,0.9917784847359576,0.3608431849118896,0.7144911288574306,0.001,0.0238064692838816,0.9612892667602988,0.99241875243488,0.6201567407894243,0.4548402969522777,0.1922290125925899,0.001,0.9312322165503004,0.1496475819278171,0.7455413238656792,0.001,0.0060484989395955,0.6191444369109337,0.600811843894222,0.946368438033909,0.9650616215202528,0.4938124417628325,0.6459461845654443,0.8371744799878276,0.001,0.2195639423202192,0.6010715808037763,0.9173137111500688,0.0098091310470523,0.2050151021703357,0.954558511732771,0.9486454232152394,0.6110409690312013,0.001,0.0438786501134828,0.5481545050871048,0.6874161942205945,0.001,0.0166253294207909,1.0,0.2161007283938133,0.6437501683758496,0.7941136493472565,0.5133038546739852,0.2605043084697973,0.6889354285037452,1.0,0.001,0.7170965258956337,0.001,0.0251352452855109,0.3625,0.3741935483870967
DK,4,0.776733046417052,2023,complete,0.7989388702336275,0.6386731251171841,0.8126155231979417,0.6641558819270952,1.0,0.7460148780264622,0.683785558700977,0.8635954876637338,0.4570671805520496,0.8924363378142379,0.7224442324956744,0.8721938059360624,0.8516046349185175,0.6826486892279535,0.6550981975296204,1.0,0.6128557675381449,0.9081063240580464,0.4902102147402014,0.4271865842456563,0.9789309293604296,0.857534301534469,0.001,0.0794561141499775,0.9783248310679524,0.5065116121850712,0.7144911288574306,0.001,0.0176804700459244,0.9612892667602988,0.99241875243488,0.3016046458668685,0.3082517643205333,0.001,0.001,0.9312322165503004,0.1484748972972905,0.7455413238656792,0.001,0.0309288261692114,0.5859891869782972,0.5879729325564366,0.946368438033909,0.9650616215202528,0.5589051599809717,0.7344560167176635,0.8763962627695213,0.001,0.1444533910964778,0.5768916410650626,0.8657320112861497,0.0089211233469383,0.2159836503024604,0.9403820664508384,0.9755218758804666,0.6665590123129217,0.001,0.0269641670053205,0.5053684865302385,0.6247026373397957,0.001,0.0247725594355939,1.0,0.3304579326208003,0.7722995640813989,0.7974859275318227,0.5956757355298796,0.5272062283777261,0.8091909736892628,1.0,0.001,0.7342958558484644,0.001,0.0436842283912138,0.3625,0.3741935483870967
DK,5,0.7926502366550678,2023,complete,0.8472898416803866,0.6425274299526893,0.8450997356089026,0.6463165261779511,1.0,0.774667886510481,0.6858356456296493,0.9417550825071532,0.4595258052438679,0.8984076487772329,0.7998273314252141,0.8841310659425936,0.8535147015950567,0.6111914540767326,0.6646289505289504,1.0,0.6749958066911772,0.8890578703478921,0.794142577816018,0.4803024386069352,0.8411542153200907,0.7879500223450808,0.001,0.05716586637966,0.9638669997891812,0.5270871005672146,0.6122916147137205,0.001,0.013223560683553,0.9384477642137942,1.0,0.2597158616460435,0.3813415754575117,0.001,0.001,0.9363570658489356,0.1635877509872392,0.9250368956800484,0.001,0.0076924504010079,0.6171990271856037,0.6825578647047796,0.8713772822903101,0.9220667581116316,0.4352900580019569,0.7144820495906514,0.8366100051383392,0.001,0.0813105372535172,0.7061962849032397,0.7704994131439997,0.0045589341940059,0.1391209105621078,0.9039264914382944,0.963743689456509,0.6899796918998433,0.001,0.0505161350265763,0.5543946150095376,0.6727143759727383,0.001,0.0343261851942083,1.0,0.4994109151644204,0.8336393138609772,0.7702253327055202,0.7676524745793389,0.5781899226069198,0.760757776274064,1.0,0.001,0.7599709696765254,0.0015335016159372,0.0599738209838397,0.5,0.3710843373493976
DK,6,0.7909341049509784,2023,complete,0.8472898416803866,0.6465766879380116,0.8514295371500535,0.6572126118080283,1.0,0.7430959511293899,0.6858356456296493,0.9417550825071532,0.4614933722743403,0.9058882283067052,0.8033959303247714,0.9077416057846256,0.8463583203072622,0.6111914540767326,0.6815068050679645,1.0,0.6651038241493539,0.830233675608658,0.794142577816018,0.4803024386069352,0.8411542153200907,0.7879500223450808,0.001,0.0532405011740764,1.0,0.7560098419355401,0.6122916147137205,0.001,0.0208687813065273,0.9384477642137942,1.0,0.5457798669537981,0.5329867584582679,0.1947478575529861,0.001,0.9363570658489356,0.1464330103379058,0.9250368956800484,0.001,0.0148295458288949,0.7035641091069333,0.6627124120784885,0.8713772822903101,0.9220667581116316,0.3962347918399017,0.7510416796051336,0.8858150002220014,0.001,0.0591670429962764,0.7086264882841765,0.7558741509533162,0.0032862735033055,0.0658113579594623,0.8844561814138813,0.9874492488498574,0.6535975509997551,0.001,0.0528385384410744,0.5339801839914374,0.59633284954663,0.001,0.0477379824426278,1.0,0.2991494841573033,0.8251039991013499,0.7711277088373724,0.7470958304081814,0.5997975792583533,0.68023958509107,1.0,0.001,0.8591686552014035,0.001,0.0543146808177016,0.5,0.3710843373493976
DK,7,0.7613420189420962,2023,complete,0.6908608867266248,0.6440460216009957,0.8000557784504592,0.668169287497639,1.0,0.7649201393768552,0.4778537245055337,0.8306889259379557,0.4639202884027542,0.8941089413618488,0.7935881289658364,0.7728559628165247,0.8349626986467795,0.7091762426753363,0.6485637555790104,1.0,0.730380340264245,0.8010933309248476,0.9528382603014192,0.6884764693537558,0.5465535906942984,0.9109411292886646,0.001,0.0500803633570138,0.963045751178564,0.786914118931143,0.4145045752048296,0.001,0.0061919478279588,0.7494294924526408,0.9926314685843208,0.2861022046984844,0.4276448266870627,0.0094132518348303,0.001,0.8359189409562128,0.0984232976179073,0.7726025339100027,0.001,0.0050256735733164,0.6829822265887868,0.7647289019451833,0.9299232896187792,0.6228274543631318,0.5578581262103721,0.6620568157939031,0.9216581543456924,0.001,0.0599952493829312,0.7510826266675383,0.9471526116004282,0.0065597531089479,0.0395418050457168,0.8478298584759607,0.9880681065112488,0.643655717239219,0.001,0.0523894289910769,0.6095360498730021,0.6321972772728568,0.001,0.0650424642400447,1.0,0.492031490429334,0.8486896229932717,0.756192614232399,0.8509609125861471,0.605487604781376,0.853835446243502,1.0,0.001,0.904358855844292,0.001,0.0423183095751543,0.3888888888888888,0.2857142857142858
DK,8,0.7627338663352946,2023,complete,0.6908608867266248,0.657074738603058,0.8137975906169249,0.6598282377258874,1.0,0.7548417443392759,0.4778537245055337,0.8306889259379557,0.4717096888378115,0.915281628354946,0.8034903758358765,0.7793744118615028,0.8606416843455502,0.7091762426753363,0.6364572779543526,1.0,0.715928475667864,0.7958700880917298,0.9528382603014192,0.6884764693537558,0.5465535906942984,0.9109411292886646,0.001,0.024100280116505,1.0,0.6408945130324413,0.4145045752048296,0.001,0.001,0.7494294924526408,0.9926314685843208,0.5278710372414127,0.5355305028282067,0.0314614709729625,0.001,0.8359189409562128,0.066647383571244,0.7726025339100027,0.001,0.0075374584288544,0.7225614219735494,0.7631008213964433,0.9299232896187792,0.6228274543631318,0.2851320838876964,0.7804684303785628,0.9178604769196036,0.0029866887909292,0.0264639202419576,0.7919321804930276,0.8919439909613569,0.0158259483180109,0.0456888946319695,0.968896572635216,0.9743018629882264,0.7163092315983954,0.001,0.0331551783016574,0.6261160480813985,0.6146353915499807,0.001,0.039659870264518,1.0,0.3551371827710228,0.806609078613521,0.7296584696190457,0.8291361763690788,0.6438885374256339,0.4955889042919503,1.0,0.001,0.7693493066932292,0.001,0.0818640435821176,0.3888888888888888,0.2857142857142858
DK,9,0.7749921489607241,2023,complete,0.7568274687800788,0.6712096279802682,0.7854703974557921,0.6487518799429559,1.0,0.7876935196052495,0.5919563620141304,0.8557570449624399,0.4793358811801342,0.9398886717685628,0.8012036479642586,0.6813050833472797,0.8877791049150622,0.7136957192502283,0.6185308964391317,1.0,0.698839199169896,0.8878452748001393,0.6828653774972724,0.5327077196616554,0.772492679224358,0.9323952932022638,0.001,0.0203360519264034,0.9795282100430632,0.6286018982881757,0.5825923898677683,0.001,0.001,0.8956407876009715,0.9640289463731736,0.6129645350733004,0.5289921352149488,0.0288039054184942,0.001,0.8645078979213019,0.0630060428219595,0.943485641556652,0.001,0.0065766182991667,0.6803460103453689,0.8003648634906353,0.9228659947867168,0.3561477811126673,0.001,0.7442935262116686,0.926681324970506,0.001,0.0195888014817191,0.8007811627132315,0.9181243426530884,0.0239254261041463,0.0167889840361715,0.9685151368446416,0.9814824447554004,0.6799181369063938,0.001,0.0434255922224925,0.6454664911412022,0.6255093514400986,0.001,0.0387689660501111,1.0,0.3096874027844563,0.8146674408420124,0.7175079163206179,0.8751618066868468,0.6972173092575403,0.9048191957157256,1.0,0.001,0.9112468228269818,0.001,0.0762439727467553,0.4074074074074074,0.3905817174515237
DK,10,0.7711377048245244,2023,complete,0.7568274687800788,0.6709423864357689,0.7834285598723972,0.6549018252972678,1.0,0.7607259885616287,0.5919563620141304,0.8557570449624399,0.4743035783466565,0.9491045534282504,0.815612430716161,0.6534459398157675,0.9022038977942436,0.7136957192502283,0.6273468986636199,1.0,0.6409015802576983,0.9029530391240068,0.6828653774972724,0.5327077196616554,0.772492679224358,0.9323952932022638,0.001,0.0310510921060601,1.0,0.6666180597877651,0.5825923898677683,0.001,0.001,0.8956407876009715,0.9640289463731736,0.4715563353837486,0.5110888700479543,0.001,0.001,0.8645078979213019,0.0635237132341343,0.943485641556652,0.001,0.0089101946561733,0.75130019702242,0.7798917123963935,0.9228659947867168,0.3561477811126673,0.001,0.7761685397500993,0.922217667714022,0.001,0.0215573976312611,0.6997663850337061,0.7534949304464872,0.0128820979619872,0.0110589429115546,0.8716253860132002,0.9938834714301744,0.6027905696946314,0.0060553685033529,0.0326982718698158,0.725193966946708,0.653136420486951,0.001,0.0198927453875884,1.0,0.2968144610877313,0.8282572700915124,0.67708819294808,0.8645322909252562,0.6051189656135236,0.8333554855738353,1.0,0.001,0.7252162078779847,0.001,0.0480443647715765,0.4074074074074074,0.3905817174515237
EE,1,0.66640059056415,2023,complete,0.5852381190671433,0.5567042027958561,0.611383215692974,0.5102457513590759,1.0,0.7348322544698483,0.8405499016489019,0.4883342193230056,0.4986257603391627,0.6215474491325197,0.535916714820905,0.781057389294882,0.5459593242889361,0.6268135041750036,0.4603624827566197,1.0,0.7647817432538194,0.7060556125619089,0.3418969103130381,0.8937958893253949,0.8769632596889536,0.5672930936075855,0.001,0.2056420222771003,0.9135703493331212,0.3078914086562099,0.8648450729516672,0.001,0.3892567411096588,0.90536584029903,0.3058681017745065,0.2567742230927465,0.1019158171697272,0.2468165921607037,0.7178945416714918,0.6177462713408948,0.2568115177277278,0.332883290915445,0.001,0.0041292732033779,0.733966539424867,0.4011925731977309,0.7925798729377915,0.8233259809499505,0.9276381436078353,0.4088969013349632,0.7581469430254184,0.001,0.2684803326173178,0.7591241140437942,0.8956342057760245,0.001,0.1878779904091769,0.8569989220326777,0.8398530663338641,0.6784481763444421,0.001,0.163860074089126,0.3802855599656273,0.9051931585493452,0.001,0.0476650632473866,1.0,0.4558593807690339,0.8683143731475087,0.8733491663399378,0.8440297063032565,0.5096879973472765,0.9379598253131024,1.0,1.0,0.6069801342309388,0.001,0.0999493625118302,0.7628865979381443,0.8345588235294117
EE,2,0.6648243883647459,2023,complete,0.5852381190671433,0.5865824928928192,0.6475974171136396,0.3462994437789595,0.9740643792976362,0.8491644780382744,0.8405499016489019,0.4883342193230056,0.4915843658703465,0.6999389013504629,0.5079713533888827,0.7875128530365347,0.6789197644118043,0.6268135041750036,0.2573999859032452,0.9740643792976362,0.7964435207596687,0.9053753241337562,0.3418969103130381,0.8937958893253949,0.8769632596889536,0.5672930936075855,0.001,0.1848809789259713,1.0,0.4037918255532289,0.8648450729516672,0.001,0.2143166886187799,0.90536584029903,0.3058681017745065,0.001,0.001,0.0411109323494258,0.2579557121139396,0.6177462713408948,0.3601306953262787,0.332883290915445,0.001,0.001,0.6770917296386371,0.6156880583165438,0.7925798729377915,0.8233259809499505,0.8411889629475389,0.4048821859200788,0.8567223580270763,0.001,0.1454410689469208,0.8811598593055638,1.0,0.001,0.1690440200369211,0.9085368857374798,1.0,0.6039473053506946,0.001,0.1249549107314946,0.3487241719650984,1.0,0.001,0.0255339160150172,1.0,0.7178724804735819,0.9091383299374496,0.9311931867122932,1.0,0.001,0.8703787262539064,1.0,1.0,0.6595461231149728,0.001,0.0832135691735787,0.7628865979381443,0.8345588235294117
EE,3,0.7238424858673336,2023,complete,0.8353367930415619,0.5632912689849473,0.7133620398599633,0.4740805315091777,0.9715426922416442,0.7854415895667057,0.9482987942177982,0.7840067770810637,0.4626850239247443,0.6857733388973501,0.6682699580997612,0.805863419923508,0.6740880155448369,0.7617892584504339,0.373990662521542,0.9715426922416442,0.8005909259224137,0.7705789194528789,0.3138759560313003,0.9589981084891552,0.965430775420218,0.802814754177921,0.001,0.2318395473977498,0.9644796749021668,0.4395078619185938,0.8851084315951075,0.001,0.2379515756166755,0.975537917170912,0.3828848371117294,0.001,0.1339187104538748,0.001,0.3842853365752616,0.8911078898645571,0.2131610172828154,0.6996439656439575,0.001,0.001,0.4749727636477893,0.6921807467016787,0.940441820157715,0.975908304365127,0.4240166538090321,0.5405393399530447,0.9351506763075196,0.001,0.1011267610242449,0.7722307777590607,0.9451833900476668,0.001,0.2627795838166554,0.7719168588618106,0.993895376513258,0.6853229706589351,0.001,0.1449560797158475,0.2586267454360377,0.847435567091554,0.001,0.0154978313899556,1.0,0.6749765123669875,0.9008601681339372,0.8799135117011281,0.8992812531118685,0.587915744180574,0.6337371065945028,1.0,1.0,0.7167277687611129,0.001,0.0604681861751456,0.825,0.8817204301075269
EE,4,0.7263765494336473,2023,complete,0.8353367930415619,0.5315363513487807,0.7259240913568757,0.4789293983945017,0.9846153168458358,0.8019173456143287,0.9482987942177982,0.7840067770810637,0.4620128704638634,0.6115216931543745,0.6788861438715811,0.7986144278036834,0.7055690664983755,0.7617892584504339,0.3797430395733687,0.9846153168458358,0.8055218841764714,0.7983289365931721,0.3138759560313003,0.9589981084891552,0.965430775420218,0.802814754177921,0.001,0.1419940783191308,0.9545504790094678,0.5832391857458072,0.8851084315951075,0.001,0.1387323500218443,0.975537917170912,0.3828848371117294,0.001,0.0940754447920265,0.2027608561199771,0.5700689095373492,0.8911078898645571,0.2172032709825547,0.6996439656439575,0.001,0.001,0.5200605022540267,0.5431483273205298,0.940441820157715,0.975908304365127,0.7971559696753241,0.6589517354508188,0.8897855463045183,0.001,0.0609653339530692,0.8252158894760662,0.8550615073952951,0.001,0.179254187599525,0.9220507607372448,0.961249882611642,0.7872335702549473,0.001,0.1032866562237696,0.3775471604212622,0.7509589486566934,0.001,0.0241836590950254,1.0,0.3715359233602826,0.8906094333090565,0.8983099362644104,0.9049312881535428,0.550413367515736,0.6648346894926273,1.0,1.0,0.6237890567505322,0.001,0.0769675023021526,0.825,0.8817204301075269
EE,5,0.7055005294428113,2023,complete,0.6957162133699734,0.5408511790989633,0.7687447556201303,0.4264560304218989,0.9973221037410964,0.8039128944048064,0.8746881836634148,0.6204710986263218,0.4504217338393814,0.6494357975120498,0.7239318857773076,0.8367175478599487,0.7500149413216113,0.5969250179557177,0.3604553696277321,0.9973221037410964,0.7892603103754603,0.8188375030322662,0.4282659463264484,0.9306888067834204,0.8494917008805896,0.6479691857956089,0.001,0.0949274665538439,0.941853289956236,0.3353728119569229,0.7648349973172248,0.001,0.0844904068667987,0.9253696572893776,0.4248071151382908,0.3833013522792485,0.3967395009836231,0.4656455035237067,0.4960786994962385,0.7199828880045562,0.1857038212879508,0.7468359394730177,0.001,0.001,0.7917926265140486,0.7540834785696036,0.463845972388218,0.9285838888616438,0.8432605641319932,0.5836339096800907,0.9266994414734236,0.001,0.0440287313217562,0.8501533185292032,0.801398668939839,0.001,0.1666259607556556,0.8179134026720178,0.9537065976719236,0.8049574376906059,0.001,0.1243974854036492,0.5600689273702553,0.860989633190457,0.001,0.0326605639852047,1.0,0.3668998409289017,0.9457318857029856,0.8828285931058263,0.9924166238157888,0.6048773840739512,0.7679522404295945,1.0,1.0,0.7963027229004495,0.0037032763450579,0.0834830610132615,0.9324324324324323,0.8674698795180722
